ids, screen_name, inreplyto, favorite, location,text
1620010466,ActionTime,,0,"Beautiful Vancouver,BC, Canada",RT @ActionTime: Absolutely NO Way Brutal #Taliban Will Get The Money #TalibanTerror #AfghanWomen #AfghanistanCrisis #Kabul #KabulhasFallen
1.37E+18,UsuallyRightt,,0,Scotland UK,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
21928699,jteismann,,0,"Washington, MO","RT @dcexaminer: As bad as it looked at the time, Bidens withdrawal somehow manages to keep looking worse with each passing day, writes @Za"
115116322,SnydyMan,,0,FL Gulf Coast,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
9.00E+17,HobdayTheLegend,,0,"West Virginia, USA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.42E+18,Barbara757276,,0,"Maryland, USA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
3320414294,mddewald,,0,"Washington, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
284925640,ciszewsm,,1,"CT, USA",Has it been 76 days since Joe Biden abandoned Americans in Afghanistan?
342648097,owlsfan954,,0,Coral Springs Florida USA,RT @semcbride100: I for one support the current administrations pull out of troops from Afghanistan. If we where attempting to defeat an e
446377751,BarBQ_MACncheez,,0,,"RT @CoryMillsFL: 363 American citizens remain in Afghanistan.

176 are currently trying to leave.

The Biden Administration is nowhere to b"
19920321,smlrun,NewDay,0,"Washington, DC",@NewDay what trash elitist take from David Sanger America is back Biden did right to withdraw from Afghanistan. Gue https://t.co/VuGkM7QbxN
8.71E+17,carrieholmesB,,0,,"RT @elianayjohnson: In an off-the-record conversation with congressional aides, the Biden administration now says it left nearly 400 Americ"
1.24E+18,provider808,,0,Hawai'i,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1.38E+18,retrogr35664579,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2314296877,iknowrightk,,0,,"RT @dcexaminer: As bad as it looked at the time, Bidens withdrawal somehow manages to keep looking worse with each passing day, writes @Za"
1.15E+18,baber_naqvi,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
750652153,AnthonyAbides,,0,Heart of the Bluegrass,"RT @JerryDunleavy: NEW: Despite all evidence to the contrary, Garland said he doesn't know if the threat posed by al-Qaeda in Afghanistan w"
1973094385,snowman10022002,,0,hockey town ND,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
308275855,WRudhman,,0,"Ohio, USA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
329791991,angieLovesUSA,,0,United States,"RT @domenicadelia22: Now this is Appalling! A Afghan National Zabihullah Mohmand, has been arrested &amp; charged w/ a felony for raping a woma"
1.18E+18,Stillhe77170033,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
9.30E+17,OrganicApples63,,0,"Some beach, somewhere ",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
8.89E+17,TamaraW86146879,,0,"Virginia Beach, VA","RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
7.83E+17,heiser_jan,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.18E+18,leungmelvin1,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
286467155,Pamsta67,,0,Out There,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1.28E+18,BellaBe63637273,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.35E+18,D19z7,StephenKing,0,,@StephenKing That dog is surely living it up better than the hundreds of Americans still left behind in Afghanistan https://t.co/2BL88B8VSs
1.44E+18,YASSQUEEN13,,1,Paradise,please visit https://t.co/zY3smVvVcp #CIA #FBI #USAF #USARMY #PENTAGON #USNAVY #CANADA #CALGARY #EDMONTON https://t.co/5emYPzAmUu
1.41E+18,Cassand76234017,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
7.06E+17,reagan80mom1,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.35E+18,D19z7,StephenKing,0,,"@StephenKing By the way, Americans still stranded in Afghanistan, the Americans Biden abandoned, have you all forgo https://t.co/pg8kwlMk5t"
9.15E+17,DodgerBill4,,0,Florida..Southerner by choice!,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
124417611,Suzume_chan007,,0,"Funabashi city, Chiba, JAPAN",Wicker Blasts Biden Blame Game on Afghanistan Withdrawal https://t.co/iu1H63GO8M @YouTube
1.31E+18,sickofinsanity,,0,"Texas, USA","RT @CoryMillsFL: 363 American citizens remain in Afghanistan.

176 are currently trying to leave.

The Biden Administration is nowhere to b"
1.43E+18,xxhiattexx,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.44E+18,leyli_sadat,,0,Geneva,RT @IvoTONIUT: What happens in #Afghanistan is the fault of the whole world. Religious leaders are also part of the World and have shown th
4480818194,CelestineJSchn3,,0,between Cardinals and Jayhawks,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
2836138353,Robsgirl7591,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
552268110,IvoTONIUT,,0,,RT @IvoTONIUT: What happens in #Afghanistan is the fault of the whole world. Religious leaders are also part of the World and have shown th
306259657,RisksAssociated,,0,Southeast Asia ,What to watch for as Biden attends the G-20 summit in Rome https://t.co/ywAgiRBSLl #News #Afghanistan #Taliban
7.56E+17,nicks_nancy,,0,"Napa, CA","RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.35E+18,Snoopy26633818,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1.36E+18,DarthGamer73,NancyTabak,0,,@NancyTabak @mcspocky The Biden/Harris administration has failed across the board! Open boarders! Legal abortion! V https://t.co/mFiPLobelY
1.10E+18,CommonS07025819,,0,,RT @jimmichael720: Why is Biden going to Italy when the #BorderCrisis is Spiraling Out of Control &amp; Americans are still Stranded in Afghani
552268110,IvoTONIUT,,3,,What happens in #Afghanistan is the fault of the whole world. Religious leaders are also part of the World and have https://t.co/3WRZbsRJzp
618738927,DMarie1953,,0,"Nashua, NH",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
3373146857,GeromanAT,,0,Milky Way,"RT @EndiZentarmi: The policies of Biden and Trump are almost identical. The same tariffs, the sanctions, immigration, Huawei, Iran, China,"
2937906232,EgoAltered02,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.17E+18,Bobbi12410363,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
28729015,MartyBassett,,0,"Salem, Oregon","RT @GOPChairwoman: Joe Biden hasnt answered a question on Afghanistan in 45 days.
 
Since then, weve learned there are over 360 Americans"
1.03E+18,MarleneGrim1,,0,,"RT @bennyjohnson: Today is Thursday, October 28th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned the"
1.36E+18,DarthGamer73,NancyTabak,0,,@NancyTabak @mcspocky The Biden/Harris administration has failed across the board! Open boarders! Legal abortion! V https://t.co/mFiPLobelY
1.10E+18,CommonS07025819,,0,,RT @jimmichael720: Why is Biden going to Italy when the #BorderCrisis is Spiraling Out of Control &amp; Americans are still Stranded in Afghani
552268110,IvoTONIUT,,3,,What happens in #Afghanistan is the fault of the whole world. Religious leaders are also part of the World and have https://t.co/3WRZbsRJzp
618738927,DMarie1953,,0,"Nashua, NH",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
3373146857,GeromanAT,,0,Milky Way,"RT @EndiZentarmi: The policies of Biden and Trump are almost identical. The same tariffs, the sanctions, immigration, Huawei, Iran, China,"
2937906232,EgoAltered02,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.17E+18,Bobbi12410363,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
28729015,MartyBassett,,0,"Salem, Oregon","RT @GOPChairwoman: Joe Biden hasnt answered a question on Afghanistan in 45 days.
 
Since then, weve learned there are over 360 Americans"
1.03E+18,MarleneGrim1,,0,,"RT @bennyjohnson: Today is Thursday, October 28th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned the"
1961041674,TheWaProudAunt,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
8.09E+17,pjchougule,,1,"Washington, DC","If you look at the totality of American efforts in Afghanistan well before @JoeBiden, a lot of the problems weve https://t.co/omGs5AwRTA"
8.89E+17,DDawgMann,,0,"Mississippi, USA","RT @RSBNetwork: Americans stranded in Afghanistan plead for help in heart-wrenching letter to Biden
https://t.co/0lSvHtplLa"
1.22E+18,andy_eattherich,michael_david41,0,,"@michael_david41 @AOC He certainly did exceed expectations by getting out of Afghanistan, nobody would have thought https://t.co/bkItbp6OMd"
1.31E+18,vikram_Singh002,,0,universe,"RT @NikkiHaley: Just as our alliances with NATO, Japan, and South Korea transformed U.S. security in the 20th century, an alliance with Ind"
1.37E+18,PuisSammy,,0,,"RT @Mattallica17: Email shows Biden ordered Afghanistan evacuation flights be filled to ""excess"" with unvetted refugees.. https://t.co/W7lG"
8.32E+17,ReneMaritz2,,0,South Africa,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
8.46E+17,LeftyBotty,,0,,RT @ActionTime: Absolutely NO Way Brutal #Taliban Will Get The Money #TalibanTerror #AfghanWomen #AfghanistanCrisis #Kabul #KabulhasFallen
1.18E+18,James59270371,,0,,RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
1287114889,kiatt001,,0,USA,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1.19E+18,janeyK_KAG,,0,NY,"RT @Mattallica17: Email shows Biden ordered Afghanistan evacuation flights be filled to ""excess"" with unvetted refugees.. https://t.co/W7lG"
16335102,Clint4USA,,0,🇺🇸🇺🇸🇺🇸,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
455027468,OnalaskaGarry,,0,"Onalaska, Texas",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
8.09E+17,thesaintforever,,0,"Florida, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.39E+18,davidpo10656244,,0,,RT @davidpo10656244: GOP Blames Biden for Afghanistan Withdrawal but Trump Brokered the Deal https://t.co/GJ2UAxAGE0
7.01E+17,JohnStrand11,,0,United States,"Dirty old pedophile Joe Biden and his, ""Tare Down America Fast,"" legislation is the cause of inflation, supply chai https://t.co/1NG6RWOtQz"
1.22E+18,interest_uk,,1,UK,I'm not one for hysterics but it really looks like they are just trying to ruin the US. Afghanistan trashed its rep https://t.co/olJ1zNB7Qz
1.35E+18,oberly_colleen,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1620010466,ActionTime,,0,"Beautiful Vancouver,BC, Canada",Absolutely NO Way Brutal #Taliban Will Get The Money #TalibanTerror #AfghanWomen #AfghanistanCrisis #Kabul https://t.co/U6rT3OWFxT
4303485095,WizePenguin,,0,AUSTRALIA Tasmania,"Chaotic Afghanistan withdrawal was a Joe Biden move' https://t.co/NB4bRIq5hJ 
SKY NEWS / KENNY, this is ONLY you https://t.co/sGcUxPb9LH"
23312530,johnpetrey,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
9.53E+17,BethKaras3,,0,"Pittsburgh, PA",RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1.39E+18,davidpo10656244,,0,,Blaming the wrong one https://t.co/LKTMhkJC1Q
9.53E+17,BethKaras3,,0,"Pittsburgh, PA",RT @HawleyMO: Email Shows Biden Ordered Afghanistan Evacuation Flights Be Filled With Unvetted Refugees https://t.co/CrhGDfTchG
